measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,79,Finland,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,8.356123985290334e-05,9.954227755488148e-05,6.95908853557518e-05
5,Prevalence,15,Myanmar,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,0.00014618517523472068,0.00030879074679426453,5.193093381516702e-05
5,Prevalence,15,Myanmar,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,1.3329069574323693e-05,2.8153547698734713e-05,4.734865964208684e-06
5,Prevalence,14,Maldives,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.0006746334466886739,0.0007994333989104942,0.0005659500979166195
5,Prevalence,57,Belarus,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.0003561718762278041,0.0004651069579743702,0.0002543503030838394
5,Prevalence,79,Finland,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,2.7628115505221494e-06,6.985099294059414e-06,8.700850081273961e-07
5,Prevalence,79,Finland,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,3.4735800289516693e-07,8.77853181050032e-07,1.0935410925300756e-07
5,Prevalence,6,China,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,4.054099257225398e-05,0.00013109866412203605,7.687137914829746e-06
5,Prevalence,6,China,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,3.6965686392400823e-06,1.1953473035555051e-05,7.009021940836496e-07
5,Prevalence,46,Croatia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,5.649038413829515e-07,1.5828713436076204e-06,1.3391618218646987e-07
5,Prevalence,46,Croatia,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,1.237724839552399e-07,3.467976105762592e-07,2.934283905296831e-08
5,Prevalence,37,Kyrgyzstan,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.0009079985409986613,0.0011962938462039452,0.0005852622183066886
5,Prevalence,47,Czechia,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.00010461647156683537,0.000123366495715035,8.842415675862798e-05
5,Prevalence,19,Timor-Leste,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,1.2171082631495648e-05,4.942751415555976e-05,1.2689467131498047e-06
5,Prevalence,19,Timor-Leste,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,1.1097878359215542e-06,4.505776166754641e-06,1.1569362158374307e-07
5,Prevalence,48,Hungary,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,1.7346879017562962e-06,5.682884966452367e-06,3.159674366159613e-07
5,Prevalence,48,Hungary,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,3.8007329765121845e-07,1.2444892973117729e-06,6.925146991703813e-08
5,Prevalence,90,Norway,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,5.21230464154506e-05,6.183475296084591e-05,4.408814761372402e-05
5,Prevalence,36,Kazakhstan,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.0007281997152864745,0.0009105243190190502,0.0005696721265329932
5,Prevalence,10,Cambodia,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.004713389751523777,0.005434862184685116,0.004089565152567424
5,Prevalence,91,Portugal,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.00019380582499843374,0.00022543997121230708,0.0001654099681627971
5,Prevalence,91,Portugal,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,2.7616831718711745e-06,7.2513318284370895e-06,6.387223011043978e-07
5,Prevalence,91,Portugal,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,3.4721288584309375e-07,9.118401447833427e-07,8.036507228424119e-08
5,Prevalence,37,Kyrgyzstan,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,0.00029553083170517946,0.0005516115537820081,0.00010531323252075078
5,Prevalence,37,Kyrgyzstan,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,6.475301530799666e-05,0.00012085536661276979,2.3077219737546395e-05
5,Prevalence,27,Samoa,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.0012700027282474277,0.0014625432964444657,0.0011059493115989157
5,Prevalence,144,Jordan,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,2.8069099525613697e-06,9.735550220016265e-06,4.746069762133818e-07
5,Prevalence,144,Jordan,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,9.907057594058761e-08,3.435502654177095e-07,1.6757283378218157e-08
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.0005280948083847596,0.0006461456041825414,0.00042662516012037006
5,Prevalence,19,Timor-Leste,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.0025914351780900887,0.0029308538082144253,0.002275253788126406
5,Prevalence,80,France,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,9.632339175862748e-05,0.00011321857776171235,8.230376267277715e-05
5,Prevalence,80,France,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,1.7516795625103052e-06,3.644985609146749e-06,6.315331000898657e-07
5,Prevalence,80,France,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,2.2023235154418753e-07,4.5814638220768656e-07,7.937783843243047e-08
5,Prevalence,52,Romania,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.0005748753199533819,0.0006841975515794364,0.0004826539146609444
5,Prevalence,136,Paraguay,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.0004875038430842992,0.0005759347956081996,0.00040950510941240004
5,Prevalence,136,Paraguay,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,1.5772657454067225e-05,5.2063203748824744e-05,1.848303523777974e-06
5,Prevalence,136,Paraguay,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,1.2456611578601575e-06,4.112712619843197e-06,1.4592246930275542e-07
5,Prevalence,369,Nauru,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,3.2666029982689724e-07,1.4717447248513353e-06,3.3582858877898025e-08
5,Prevalence,122,Ecuador,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,2.5055916831570782e-06,7.639379838526833e-06,4.5143324906849177e-07
5,Prevalence,112,Grenada,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.00032257097016973285,0.0003891336095954024,0.0002672761915574235
5,Prevalence,155,Turkey,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.0003892489856557573,0.0004572113626617084,0.00033076554372102345
5,Prevalence,126,Costa Rica,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.00017377288202778752,0.00020403804804923164,0.00014838496411888368
5,Prevalence,58,Estonia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,6.342425948703389e-05,0.00010633629736988633,3.272495820612533e-05
5,Prevalence,58,Estonia,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,1.3896843956169016e-05,2.3298630532483118e-05,7.169887655634505e-06
5,Prevalence,93,Sweden,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,7.55446482754319e-05,9.056017302317684e-05,6.301023699715849e-05
5,Prevalence,53,Serbia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,1.7057634366940952e-06,4.602708610489424e-06,4.6603140323581567e-07
5,Prevalence,53,Serbia,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,3.7374644459242997e-07,1.007978924315444e-06,1.0207762734300216e-07
5,Prevalence,15,Myanmar,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.00245888439323524,0.002797249241906728,0.0021048702496736502
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,1.05226055115588e-05,4.194200625617637e-05,1.1102589062120574e-06
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,3.713800724006149e-07,1.479125283727932e-06,3.9185886923117167e-08
5,Prevalence,88,Malta,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,8.258334702597709e-08,3.041403693203535e-07,1.1766912343021894e-08
5,Prevalence,41,Uzbekistan,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,0.00023497153820442541,0.00044202863254510973,8.987520824693241e-05
5,Prevalence,41,Uzbekistan,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,5.1484125133110854e-05,9.684413302095842e-05,1.9691879044168343e-05
5,Prevalence,97,Argentina,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,2.8383084089201395e-06,1.0384706526066518e-05,3.819514270783093e-07
5,Prevalence,97,Argentina,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,3.568415717048677e-07,1.3063944648132763e-06,4.8017170633831486e-08
5,Prevalence,82,Greece,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,8.418663930508436e-05,9.89541139990693e-05,7.121761997890374e-05
5,Prevalence,82,Greece,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,2.404507177451113e-06,7.4611839263015905e-06,4.124331440490446e-07
5,Prevalence,82,Greece,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,3.023141740027419e-07,9.382746128027823e-07,5.1830698030613934e-08
5,Prevalence,123,Peru,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.000843552956576183,0.0009856297863112535,0.0007122001626851782
5,Prevalence,123,Peru,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,6.537357196961441e-05,0.00011585246436913138,3.2688321430060556e-05
5,Prevalence,123,Peru,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,5.162771047500005e-06,9.14764196611775e-06,2.581391948109345e-06
